	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	direct_hits	direct_hits_loc
452	12	crofts_innoc	[15]	False	1.0	False	True	[('crofts_innoc-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_innoc-c_000000000002-x',)	True	[('crofts_innoc-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]			True	[('crofts_innoc-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]
453	12	crofts_16D0	[15]	False	1.0	False	True	[('crofts_16D0-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_16D0-c_000000000002-x',)	True	[('crofts_16D0-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]			True	[('crofts_16D0-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]
454	12	crofts_8R2	[15]	False	1.0	True	True	[('crofts_8R2-c_000000000002-x', 56521, 56670, 1, 150, 100.0)]	('crofts_8R2-c_000000000002-x',)	True	[('crofts_8R2-c_000000000002-x', 55751, 57145, 1, 1395, 100.0)]			True	[('crofts_8R2-c_000000000002-x', 55751, 57145, 1, 1395, 100.0)]
455	12	crofts_32D2	[15]	False	2.0	False	True	[('crofts_32D2-c_000000005323-x', 61955, 62105, 1, 150, 99.338), ('crofts_32D2-c_000000000002-x', 56520, 56670, 1, 150, 99.338)]	('crofts_32D2-c_000000000002-x', 'crofts_32D2-c_000000005323-x')	True	[('crofts_32D2-c_000000005323-x', 61185, 62027, 1, 843, 100.0), ('crofts_32D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]			True	[('crofts_32D2-c_000000005323-x', 61185, 62027, 1, 843, 100.0), ('crofts_32D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]
456	12	pCAMPY47	[15]	False			False			False				False	
457	12	pCAMPY22	[15]	False	1.0	True	True	[('pCAMPY22-c_000000000469-x', 1, 87, 64, 150, 100.0)]	('pCAMPY22-c_000000000469-x',)	True	[('pCAMPY22-c_000000000469-x', 3, 656, 202, 855, 99.541)]			True	[('pCAMPY22-c_000000000469-x', 3, 656, 202, 855, 99.541)]
458	12	pCAMPY86	[15]	False	1.0	False	True	[('pCAMPY86-c_000000000780-x', 405, 555, 1, 150, 99.338)]	('pCAMPY86-c_000000000780-x',)	True	[('pCAMPY86-c_000000000780-x', 483, 1325, 1, 843, 100.0)]			True	[('pCAMPY86-c_000000000780-x', 483, 1325, 1, 843, 100.0)]
459	12	CAMPY87_S44	[15]	False	1.0	True	True	[('CAMPY87_S44-c_000000000212-x', 324, 473, 1, 150, 100.0)]	('CAMPY87_S44-c_000000000212-x',)	True	[('CAMPY87_S44-c_000000000212-x', 2, 1243, 1, 1242, 99.758)]			True	[('CAMPY87_S44-c_000000000212-x', 2, 1243, 1, 1242, 99.758)]
460	12	CAMPY41_S20	[15]	False			False			False				False	
461	12	CAMPY4_spr11	[15]	False	1.0	False	True	[('CAMPY4_spr11-c_000000000390-x', 788, 937, 1, 150, 99.333)]	('CAMPY4_spr11-c_000000000390-x',)	True	[('CAMPY4_spr11-c_000000000390-x', 18, 1121, 1, 1104, 99.45700000000001)]			True	[('CAMPY4_spr11-c_000000000390-x', 18, 1121, 1, 1104, 99.45700000000001)]
462	12	CAMPY12_S6	[15]	False	1.0	False	True	[('CAMPY12_S6-c_000000000056-x', 254, 404, 1, 150, 99.338)]	('CAMPY12_S6-c_000000000056-x',)	True	[('CAMPY12_S6-c_000000000056-x', 332, 1174, 1, 843, 98.221)]			True	[('CAMPY12_S6-c_000000000056-x', 332, 1174, 1, 843, 98.221)]
463	12	CAMPY82_spr11	[15]	False	1.0	True	True	[('CAMPY82_spr11-c_000000000504-x', 825, 974, 1, 150, 100.0)]	('CAMPY82_spr11-c_000000000504-x',)	True	[('CAMPY82_spr11-c_000000000504-x', 55, 1158, 1, 1104, 100.0)]			True	[('CAMPY82_spr11-c_000000000504-x', 55, 1158, 1, 1104, 100.0)]
464	12	CAMPY10	[15]	False			False			False				False	
465	12	pCAMPY80	[15]	False	1.0	True	True	[('pCAMPY80-c_000000000138-x', 3194, 3343, 1, 150, 100.0)]	('pCAMPY80-c_000000000138-x',)	True	[('pCAMPY80-c_000000000138-x', 2719, 4113, 1, 1395, 99.785)]			True	[('pCAMPY80-c_000000000138-x', 2719, 4113, 1, 1395, 99.785)]
466	12	CAMPY28	[15]	False			False			False				False	
467	12	CAMPY15_S7	[15]	False			False			False				False	
468	13	CG8421	[16]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 629612, 629761, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 629136, 630530, 1, 1395, 100.0)]			True	[('CG8421-NZ_CP005388-x', 629136, 630530, 1, 1395, 100.0)]
469	13	CG8421_sim	[16]	False	1.0	True	True	[('CG8421_sim-c_000000000002-x', 230327, 230476, 1, 150, 100.0)]	('CG8421_sim-c_000000000002-x',)	True	[('CG8421_sim-c_000000000002-x', 229851, 231245, 1, 1395, 100.0)]			True	[('CG8421_sim-c_000000000002-x', 229851, 231245, 1, 1395, 100.0)]
470	13	crofts_31R	[16]	False	1.0	True	True	[('crofts_31R-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_31R-c_000000000002-x',)	True	[('crofts_31R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_31R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
471	13	crofts_21D1	[16]	False	1.0	True	True	[('crofts_21D1-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_21D1-c_000000000002-x',)	True	[('crofts_21D1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_21D1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
472	13	crofts_33D1	[16]	False	1.0	False	True	[('crofts_33D1-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_33D1-c_000000000002-x',)	True	[('crofts_33D1-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_33D1-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
473	13	crofts_1R	[16]	False	1.0	True	True	[('crofts_1R-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_1R-c_000000000002-x',)	True	[('crofts_1R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_1R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
474	13	crofts_8R1	[16]	False	1.0	True	True	[('crofts_8R1-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_8R1-c_000000000002-x',)	True	[('crofts_8R1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_8R1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
475	13	crofts_9D2	[16]	False	1.0	False	True	[('crofts_9D2-c_000000000002-x', 56519, 56669, 1, 150, 99.338)]	('crofts_9D2-c_000000000002-x',)	True	[('crofts_9D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]			True	[('crofts_9D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]
476	13	crofts_4D1	[16]	False	2.0	True	True	[('crofts_4D1-c_000000000178-x', 56519, 56668, 1, 150, 100.0), ('crofts_4D1-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_4D1-c_000000000178-x', 'crofts_4D1-c_000000000002-x')	True	[('crofts_4D1-c_000000000178-x', 55750, 57144, 1, 1395, 100.0), ('crofts_4D1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_4D1-c_000000000178-x', 55750, 57144, 1, 1395, 100.0), ('crofts_4D1-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
477	13	crofts_31D2	[16]	False	1.0	False	True	[('crofts_31D2-c_000000000002-x', 56519, 56669, 1, 150, 99.338)]	('crofts_31D2-c_000000000002-x',)	True	[('crofts_31D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]			True	[('crofts_31D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]
478	13	crofts_11D1	[16]	False	1.0	False	True	[('crofts_11D1-c_000000000002-x', 230257, 230407, 1, 150, 99.338)]	('crofts_11D1-c_000000000002-x',)	True	[('crofts_11D1-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]			True	[('crofts_11D1-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]
479	13	crofts_14D2	[16]	False	1.0	False	True	[('crofts_14D2-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_14D2-c_000000000002-x',)	True	[('crofts_14D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_14D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
480	13	crofts_8D2	[16]	False	2.0	False	True	[('crofts_8D2-c_000000005884-x', 230256, 230406, 1, 150, 99.338), ('crofts_8D2-c_000000000006-x', 230256, 230406, 1, 150, 99.338)]	('crofts_8D2-c_000000005884-x', 'crofts_8D2-c_000000000006-x')	True	[('crofts_8D2-c_000000005884-x', 230333, 231175, 1, 843, 100.0), ('crofts_8D2-c_000000000006-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_8D2-c_000000005884-x', 230333, 231175, 1, 843, 100.0), ('crofts_8D2-c_000000000006-x', 230333, 231175, 1, 843, 100.0)]
481	13	crofts_4R	[16]	False	1.0	True	True	[('crofts_4R-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_4R-c_000000000002-x',)	True	[('crofts_4R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_4R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
482	13	crofts_1D2	[16]	False	1.0	False	True	[('crofts_1D2-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_1D2-c_000000000002-x',)	True	[('crofts_1D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_1D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
483	13	crofts_8D3	[16]	False	2.0	False	True	[('crofts_8D3-c_000000005427-x', 230256, 230406, 1, 150, 99.338), ('crofts_8D3-c_000000000003-x', 230256, 230406, 1, 150, 99.338)]	('crofts_8D3-c_000000000003-x', 'crofts_8D3-c_000000005427-x')	True	[('crofts_8D3-c_000000005427-x', 230333, 231175, 1, 843, 100.0), ('crofts_8D3-c_000000000003-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_8D3-c_000000005427-x', 230333, 231175, 1, 843, 100.0), ('crofts_8D3-c_000000000003-x', 230333, 231175, 1, 843, 100.0)]
484	13	crofts_14D3	[16]	False	1.0	False	True	[('crofts_14D3-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_14D3-c_000000000002-x',)	True	[('crofts_14D3-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_14D3-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
485	13	crofts_24D2	[16]	False	2.0	False	True	[('crofts_24D2-c_000000000167-x', 230882, 231032, 1, 150, 99.338), ('crofts_24D2-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_24D2-c_000000000167-x', 'crofts_24D2-c_000000000002-x')	True	[('crofts_24D2-c_000000000167-x', 230959, 231801, 1, 843, 100.0), ('crofts_24D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_24D2-c_000000000167-x', 230959, 231801, 1, 843, 100.0), ('crofts_24D2-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
486	13	crofts_16D1	[16]	False	1.0	False	True	[('crofts_16D1-c_000000000002-x', 230256, 230406, 1, 150, 99.338)]	('crofts_16D1-c_000000000002-x',)	True	[('crofts_16D1-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]			True	[('crofts_16D1-c_000000000002-x', 230333, 231175, 1, 843, 100.0)]
487	13	crofts_9R	[16]	False	1.0	True	True	[('crofts_9R-c_000000000002-x', 56519, 56668, 1, 150, 100.0)]	('crofts_9R-c_000000000002-x',)	True	[('crofts_9R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]			True	[('crofts_9R-c_000000000002-x', 55750, 57144, 1, 1395, 100.0)]
488	13	crofts_innoc	[16]	False	1.0	False	True	[('crofts_innoc-c_000000000002-x', 230257, 230407, 1, 150, 99.338)]	('crofts_innoc-c_000000000002-x',)	True	[('crofts_innoc-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]			True	[('crofts_innoc-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]
489	13	crofts_16D0	[16]	False	1.0	False	True	[('crofts_16D0-c_000000000002-x', 230257, 230407, 1, 150, 99.338)]	('crofts_16D0-c_000000000002-x',)	True	[('crofts_16D0-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]			True	[('crofts_16D0-c_000000000002-x', 230334, 231176, 1, 843, 100.0)]
490	13	crofts_8R2	[16]	False	1.0	True	True	[('crofts_8R2-c_000000000002-x', 56520, 56669, 1, 150, 100.0)]	('crofts_8R2-c_000000000002-x',)	True	[('crofts_8R2-c_000000000002-x', 55751, 57145, 1, 1395, 100.0)]			True	[('crofts_8R2-c_000000000002-x', 55751, 57145, 1, 1395, 100.0)]
491	13	crofts_32D2	[16]	False	2.0	False	True	[('crofts_32D2-c_000000005323-x', 61954, 62104, 1, 150, 99.338), ('crofts_32D2-c_000000000002-x', 56519, 56669, 1, 150, 99.338)]	('crofts_32D2-c_000000000002-x', 'crofts_32D2-c_000000005323-x')	True	[('crofts_32D2-c_000000005323-x', 61185, 62027, 1, 843, 100.0), ('crofts_32D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]			True	[('crofts_32D2-c_000000005323-x', 61185, 62027, 1, 843, 100.0), ('crofts_32D2-c_000000000002-x', 55750, 56592, 1, 843, 100.0)]
492	13	pCAMPY47	[16]	False			False			False				False	
493	13	pCAMPY22	[16]	False	1.0	True	True	[('pCAMPY22-c_000000000469-x', 1, 88, 63, 150, 100.0)]	('pCAMPY22-c_000000000469-x',)	True	[('pCAMPY22-c_000000000469-x', 3, 656, 202, 855, 99.541)]			True	[('pCAMPY22-c_000000000469-x', 3, 656, 202, 855, 99.541)]
494	13	pCAMPY86	[16]	False	1.0	False	True	[('pCAMPY86-c_000000000780-x', 406, 556, 1, 150, 99.338)]	('pCAMPY86-c_000000000780-x',)	True	[('pCAMPY86-c_000000000780-x', 483, 1325, 1, 843, 100.0)]			True	[('pCAMPY86-c_000000000780-x', 483, 1325, 1, 843, 100.0)]
495	13	CAMPY87_S44	[16]	False	1.0	True	True	[('CAMPY87_S44-c_000000000212-x', 325, 474, 1, 150, 100.0)]	('CAMPY87_S44-c_000000000212-x',)	True	[('CAMPY87_S44-c_000000000212-x', 2, 1243, 1, 1242, 99.758)]			True	[('CAMPY87_S44-c_000000000212-x', 2, 1243, 1, 1242, 99.758)]
496	13	CAMPY41_S20	[16]	False			False			False				False	
497	13	CAMPY4_spr11	[16]	False	1.0	False	True	[('CAMPY4_spr11-c_000000000390-x', 787, 936, 1, 150, 99.333)]	('CAMPY4_spr11-c_000000000390-x',)	True	[('CAMPY4_spr11-c_000000000390-x', 18, 1121, 1, 1104, 99.45700000000001)]			True	[('CAMPY4_spr11-c_000000000390-x', 18, 1121, 1, 1104, 99.45700000000001)]
498	13	CAMPY12_S6	[16]	False	1.0	False	True	[('CAMPY12_S6-c_000000000056-x', 255, 405, 1, 150, 99.338)]	('CAMPY12_S6-c_000000000056-x',)	True	[('CAMPY12_S6-c_000000000056-x', 332, 1174, 1, 843, 98.221)]			True	[('CAMPY12_S6-c_000000000056-x', 332, 1174, 1, 843, 98.221)]
499	13	CAMPY82_spr11	[16]	False	1.0	True	True	[('CAMPY82_spr11-c_000000000504-x', 824, 973, 1, 150, 100.0)]	('CAMPY82_spr11-c_000000000504-x',)	True	[('CAMPY82_spr11-c_000000000504-x', 55, 1158, 1, 1104, 100.0)]			True	[('CAMPY82_spr11-c_000000000504-x', 55, 1158, 1, 1104, 100.0)]
500	13	CAMPY10	[16]	False			False			False				False	
501	13	pCAMPY80	[16]	False	1.0	True	True	[('pCAMPY80-c_000000000138-x', 3195, 3344, 1, 150, 100.0)]	('pCAMPY80-c_000000000138-x',)	True	[('pCAMPY80-c_000000000138-x', 2719, 4113, 1, 1395, 99.785)]			True	[('pCAMPY80-c_000000000138-x', 2719, 4113, 1, 1395, 99.785)]
502	13	CAMPY28	[16]	False			False			False				False	
503	13	CAMPY15_S7	[16]	False			False			False				False	
504	14	CG8421	[17]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 680210, 680359, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 679687, 680409, 724, 2, 100.0)]	True	[('CG8421-NZ_CP005388-x', 680339, 682114, 1, 1776, 100.0)]	True	[('CG8421-NZ_CP005388-x', 679687, 680409, 724, 2, 100.0)]
505	14	CG8421_sim	[17]	False	1.0	True	True	[('CG8421_sim-c_000000000002-x', 280925, 281074, 1, 150, 100.0)]	('CG8421_sim-c_000000000002-x',)	True	[('CG8421_sim-c_000000000002-x', 280402, 281124, 724, 2, 100.0)]	True	[('CG8421_sim-c_000000000002-x', 281054, 282829, 1, 1776, 100.0)]	True	[('CG8421_sim-c_000000000002-x', 280402, 281124, 724, 2, 100.0)]
506	14	crofts_31R	[17]	False	1.0	True	True	[('crofts_31R-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_31R-c_000000000002-x',)	True	[('crofts_31R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_31R-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_31R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
507	14	crofts_21D1	[17]	False	1.0	True	True	[('crofts_21D1-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_21D1-c_000000000002-x',)	True	[('crofts_21D1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_21D1-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_21D1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
508	14	crofts_33D1	[17]	False	1.0	True	True	[('crofts_33D1-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_33D1-c_000000000002-x',)	True	[('crofts_33D1-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_33D1-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_33D1-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
509	14	crofts_1R	[17]	False	1.0	True	True	[('crofts_1R-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_1R-c_000000000002-x',)	True	[('crofts_1R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_1R-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_1R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
510	14	crofts_8R1	[17]	False	1.0	True	True	[('crofts_8R1-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_8R1-c_000000000002-x',)	True	[('crofts_8R1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_8R1-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_8R1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
511	14	crofts_9D2	[17]	False	1.0	True	True	[('crofts_9D2-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_9D2-c_000000000002-x',)	True	[('crofts_9D2-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_9D2-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_9D2-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
512	14	crofts_4D1	[17]	False	2.0	True	True	[('crofts_4D1-c_000000000178-x', 5920, 6069, 1, 150, 100.0), ('crofts_4D1-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_4D1-c_000000000178-x', 'crofts_4D1-c_000000000002-x')	True	[('crofts_4D1-c_000000000178-x', 5870, 6592, 724, 2, 100.0), ('crofts_4D1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_4D1-c_000000000178-x', 4165, 5940, 1, 1776, 100.0), ('crofts_4D1-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_4D1-c_000000000178-x', 5870, 6592, 724, 2, 100.0), ('crofts_4D1-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
513	14	crofts_31D2	[17]	False	1.0	True	True	[('crofts_31D2-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_31D2-c_000000000002-x',)	True	[('crofts_31D2-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_31D2-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_31D2-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
514	14	crofts_11D1	[17]	False	1.0	False	True	[('crofts_11D1-c_000000000002-x', 280857, 281005, 1, 150, 99.333)]	('crofts_11D1-c_000000000002-x',)	True	[('crofts_11D1-c_000000000002-x', 280334, 280909, 577, 2, 100.0)]	True	[('crofts_11D1-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_11D1-c_000000000002-x', 280334, 280909, 577, 2, 100.0)]
515	14	crofts_14D2	[17]	False	1.0	True	True	[('crofts_14D2-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_14D2-c_000000000002-x',)	True	[('crofts_14D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_14D2-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_14D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
516	14	crofts_8D2	[17]	False	2.0	True	True	[('crofts_8D2-c_000000005884-x', 280856, 281005, 1, 150, 100.0), ('crofts_8D2-c_000000000006-x', 280856, 281005, 1, 150, 100.0)]	('crofts_8D2-c_000000005884-x', 'crofts_8D2-c_000000000006-x')	True	[('crofts_8D2-c_000000005884-x', 280333, 281055, 724, 2, 100.0), ('crofts_8D2-c_000000000006-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_8D2-c_000000005884-x', 280985, 282760, 1, 1776, 100.0), ('crofts_8D2-c_000000000006-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_8D2-c_000000005884-x', 280333, 281055, 724, 2, 100.0), ('crofts_8D2-c_000000000006-x', 280333, 281055, 724, 2, 100.0)]
517	14	crofts_4R	[17]	False	1.0	True	True	[('crofts_4R-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_4R-c_000000000002-x',)	True	[('crofts_4R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_4R-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_4R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
518	14	crofts_1D2	[17]	False	1.0	True	True	[('crofts_1D2-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_1D2-c_000000000002-x',)	True	[('crofts_1D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_1D2-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_1D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
519	14	crofts_8D3	[17]	False	2.0	True	True	[('crofts_8D3-c_000000005427-x', 280856, 281005, 1, 150, 100.0), ('crofts_8D3-c_000000000003-x', 280856, 281005, 1, 150, 100.0)]	('crofts_8D3-c_000000000003-x', 'crofts_8D3-c_000000005427-x')	True	[('crofts_8D3-c_000000005427-x', 280333, 281055, 724, 2, 100.0), ('crofts_8D3-c_000000000003-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_8D3-c_000000005427-x', 280985, 282760, 1, 1776, 100.0), ('crofts_8D3-c_000000000003-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_8D3-c_000000005427-x', 280333, 281055, 724, 2, 100.0), ('crofts_8D3-c_000000000003-x', 280333, 281055, 724, 2, 100.0)]
520	14	crofts_14D3	[17]	False	1.0	True	True	[('crofts_14D3-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_14D3-c_000000000002-x',)	True	[('crofts_14D3-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_14D3-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_14D3-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
521	14	crofts_24D2	[17]	False	2.0	True	True	[('crofts_24D2-c_000000000167-x', 281482, 281631, 1, 150, 100.0), ('crofts_24D2-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_24D2-c_000000000167-x', 'crofts_24D2-c_000000000002-x')	True	[('crofts_24D2-c_000000000167-x', 280959, 281681, 724, 2, 100.0), ('crofts_24D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_24D2-c_000000000167-x', 281611, 283386, 1, 1776, 100.0), ('crofts_24D2-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_24D2-c_000000000167-x', 280959, 281681, 724, 2, 100.0), ('crofts_24D2-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
522	14	crofts_16D1	[17]	False	1.0	True	True	[('crofts_16D1-c_000000000002-x', 280856, 281005, 1, 150, 100.0)]	('crofts_16D1-c_000000000002-x',)	True	[('crofts_16D1-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]	True	[('crofts_16D1-c_000000000002-x', 280985, 282760, 1, 1776, 100.0)]	True	[('crofts_16D1-c_000000000002-x', 280333, 281055, 724, 2, 100.0)]
523	14	crofts_9R	[17]	False	1.0	True	True	[('crofts_9R-c_000000000002-x', 5920, 6069, 1, 150, 100.0)]	('crofts_9R-c_000000000002-x',)	True	[('crofts_9R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]	True	[('crofts_9R-c_000000000002-x', 4165, 5940, 1, 1776, 100.0)]	True	[('crofts_9R-c_000000000002-x', 5870, 6592, 724, 2, 100.0)]
524	14	crofts_innoc	[17]	False	1.0	True	True	[('crofts_innoc-c_000000000002-x', 280857, 281006, 1, 150, 100.0)]	('crofts_innoc-c_000000000002-x',)	True	[('crofts_innoc-c_000000000002-x', 280334, 281056, 724, 2, 100.0)]	True	[('crofts_innoc-c_000000000002-x', 280986, 282761, 1, 1776, 100.0)]	True	[('crofts_innoc-c_000000000002-x', 280334, 281056, 724, 2, 100.0)]
